,Sex,Age group,VALUE,REF_DATE,UOM
3835805,Both sexes,55 to 59 years,69.9,2020-01-01,Percentage
3835806,Both sexes,60 to 64 years,49.7,2020-01-01,Percentage
3835807,Both sexes,65 years and over,12.2,2020-01-01,Percentage
3835808,Both sexes,65 to 69 years,23.3,2020-01-01,Percentage
3835809,Both sexes,70 years and over,6.8,2020-01-01,Percentage
3835810,Males,15 years and over,63.8,2020-01-01,Percentage
3835811,Males,15 to 24 years,65.1,2020-01-01,Percentage
3835812,Males,25 years and over,63.6,2020-01-01,Percentage
3835813,Males,25 to 44 years,87.9,2020-01-01,Percentage
3835814,Males,45 to 64 years,74.4,2020-01-01,Percentage
3835815,Males,45 years and over,51.0,2020-01-01,Percentage
3835816,Males,25 to 54 years,87.8,2020-01-01,Percentage
3835817,Males,55 years and over,37.6,2020-01-01,Percentage
3835818,Males,15 to 64 years,77.9,2020-01-01,Percentage
3835819,Males,15 to 19 years,49.6,2020-01-01,Percentage
3835820,Males,20 to 24 years,78.1,2020-01-01,Percentage
3835821,Males,25 to 29 years,85.7,2020-01-01,Percentage
3835822,Males,30 to 34 years,85.9,2020-01-01,Percentage
3835823,Males,35 to 39 years,90.3,2020-01-01,Percentage
3835824,Males,40 to 44 years,89.8,2020-01-01,Percentage
3835825,Males,45 to 49 years,88.2,2020-01-01,Percentage
3835826,Males,50 to 54 years,86.7,2020-01-01,Percentage
3835827,Males,55 to 59 years,74.8,2020-01-01,Percentage
3835828,Males,60 to 64 years,52.5,2020-01-01,Percentage
3835829,Males,65 years and over,16.8,2020-01-01,Percentage
3835830,Males,65 to 69 years,29.6,2020-01-01,Percentage
3835831,Males,70 years and over,10.3,2020-01-01,Percentage
3835832,Females,15 years and over,58.1,2020-01-01,Percentage
3835833,Females,15 to 24 years,65.6,2020-01-01,Percentage
3835834,Females,25 years and over,57.0,2020-01-01,Percentage
3835835,Females,25 to 44 years,86.5,2020-01-01,Percentage
3835836,Females,45 to 64 years,68.4,2020-01-01,Percentage
3835837,Females,45 years and over,42.5,2020-01-01,Percentage
3835838,Females,25 to 54 years,85.3,2020-01-01,Percentage
3835839,Females,55 years and over,28.5,2020-01-01,Percentage
3835840,Females,15 to 64 years,74.9,2020-01-01,Percentage
3835841,Females,15 to 19 years,52.1,2020-01-01,Percentage
3835842,Females,20 to 24 years,76.7,2020-01-01,Percentage
3835843,Females,25 to 29 years,85.9,2020-01-01,Percentage
3835844,Females,30 to 34 years,83.4,2020-01-01,Percentage
3835845,Females,35 to 39 years,89.2,2020-01-01,Percentage
3835846,Females,40 to 44 years,87.5,2020-01-01,Percentage
3835847,Females,45 to 49 years,85.5,2020-01-01,Percentage
3835848,Females,50 to 54 years,80.8,2020-01-01,Percentage
3835849,Females,55 to 59 years,65.4,2020-01-01,Percentage
3835850,Females,60 to 64 years,46.9,2020-01-01,Percentage
3835851,Females,65 years and over,8.2,2020-01-01,Percentage
3835852,Females,65 to 69 years,17.5,2020-01-01,Percentage
3835853,Females,70 years and over,3.9,2020-01-01,Percentage
3835854,Both sexes,15 years and over,56.0,2020-01-01,Percentage
3835855,Both sexes,15 to 24 years,57.2,2020-01-01,Percentage
3835856,Both sexes,25 years and over,55.8,2020-01-01,Percentage
3835857,Both sexes,25 to 44 years,79.9,2020-01-01,Percentage
3835858,Both sexes,45 to 64 years,67.0,2020-01-01,Percentage
3835859,Both sexes,45 years and over,43.7,2020-01-01,Percentage
3835860,Both sexes,25 to 54 years,80.2,2020-01-01,Percentage
3835861,Both sexes,55 years and over,30.5,2020-01-01,Percentage
3835862,Both sexes,15 to 64 years,70.3,2020-01-01,Percentage
3835863,Both sexes,15 to 19 years,43.4,2020-01-01,Percentage
3835864,Both sexes,20 to 24 years,68.7,2020-01-01,Percentage
3835865,Both sexes,25 to 29 years,74.6,2020-01-01,Percentage
3835866,Both sexes,30 to 34 years,79.7,2020-01-01,Percentage
3835867,Both sexes,35 to 39 years,84.2,2020-01-01,Percentage
3835868,Both sexes,40 to 44 years,81.6,2020-01-01,Percentage
3835869,Both sexes,45 to 49 years,81.6,2020-01-01,Percentage
3835870,Both sexes,50 to 54 years,79.8,2020-01-01,Percentage
3835871,Both sexes,55 to 59 years,64.7,2020-01-01,Percentage
3835872,Both sexes,60 to 64 years,46.5,2020-01-01,Percentage
3835873,Both sexes,65 years and over,11.3,2020-01-01,Percentage
3835874,Both sexes,65 to 69 years,20.8,2020-01-01,Percentage
3835875,Both sexes,70 years and over,6.6,2020-01-01,Percentage
3835876,Males,15 years and over,57.7,2020-01-01,Percentage
3835877,Males,15 to 24 years,54.6,2020-01-01,Percentage
3835878,Males,25 years and over,58.2,2020-01-01,Percentage
3835879,Males,25 to 44 years,79.3,2020-01-01,Percentage
3835880,Males,45 to 64 years,69.0,2020-01-01,Percentage
3835881,Males,45 years and over,47.2,2020-01-01,Percentage
3835882,Males,25 to 54 years,80.1,2020-01-01,Percentage
3835883,Males,55 years and over,34.6,2020-01-01,Percentage
3835884,Males,15 to 64 years,70.4,2020-01-01,Percentage
3835885,Males,15 to 19 years,40.8,2020-01-01,Percentage
3835886,Males,20 to 24 years,66.6,2020-01-01,Percentage
3835887,Males,25 to 29 years,70.8,2020-01-01,Percentage
3835888,Males,30 to 34 years,80.2,2020-01-01,Percentage
3835889,Males,35 to 39 years,84.6,2020-01-01,Percentage
3835890,Males,40 to 44 years,82.0,2020-01-01,Percentage
3835891,Males,45 to 49 years,80.8,2020-01-01,Percentage
3835892,Males,50 to 54 years,82.5,2020-01-01,Percentage
3835893,Males,55 to 59 years,68.6,2020-01-01,Percentage
3835894,Males,60 to 64 years,48.3,2020-01-01,Percentage
3835895,Males,65 years and over,15.5,2020-01-01,Percentage
3835896,Males,65 to 69 years,26.7,2020-01-01,Percentage
3835897,Males,70 years and over,9.8,2020-01-01,Percentage
3835898,Females,15 years and over,54.4,2020-01-01,Percentage
3835899,Females,15 to 24 years,60.0,2020-01-01,Percentage
3835900,Females,25 years and over,53.6,2020-01-01,Percentage
3835901,Females,25 to 44 years,80.6,2020-01-01,Percentage
3835902,Females,45 to 64 years,65.1,2020-01-01,Percentage
3835903,Females,45 years and over,40.4,2020-01-01,Percentage
3835904,Females,25 to 54 years,80.2,2020-01-01,Percentage
3835905,Females,55 years and over,26.9,2020-01-01,Percentage
3835906,Females,15 to 64 years,70.2,2020-01-01,Percentage
3835907,Females,15 to 19 years,46.7,2020-01-01,Percentage
3835908,Females,20 to 24 years,70.9,2020-01-01,Percentage
3835909,Females,25 to 29 years,78.4,2020-01-01,Percentage
3835910,Females,30 to 34 years,78.9,2020-01-01,Percentage
3835911,Females,35 to 39 years,83.4,2020-01-01,Percentage
3835912,Females,40 to 44 years,81.3,2020-01-01,Percentage
3835913,Females,45 to 49 years,82.4,2020-01-01,Percentage
3835914,Females,50 to 54 years,76.9,2020-01-01,Percentage
3835915,Females,55 to 59 years,61.3,2020-01-01,Percentage
3835916,Females,60 to 64 years,44.8,2020-01-01,Percentage
3835917,Females,65 years and over,7.6,2020-01-01,Percentage
3835918,Females,65 to 69 years,15.7,2020-01-01,Percentage
3835919,Females,70 years and over,3.9,2020-01-01,Percentage
3835920,Both sexes,15 years and over,634.6,2020-01-01,Persons
3835921,Both sexes,15 to 24 years,80.1,2020-01-01,Persons
3835922,Both sexes,25 years and over,554.5,2020-01-01,Persons
3835923,Both sexes,25 to 44 years,175.6,2020-01-01,Persons
3835924,Both sexes,45 to 64 years,220.9,2020-01-01,Persons
3835925,Both sexes,45 years and over,378.9,2020-01-01,Persons
3835926,Both sexes,25 to 54 years,277.2,2020-01-01,Persons
3835927,Both sexes,55 years and over,277.3,2020-01-01,Persons
3835928,Both sexes,15 to 64 years,476.6,2020-01-01,Persons
3835929,Both sexes,15 to 19 years,39.3,2020-01-01,Persons
3835930,Both sexes,20 to 24 years,40.9,2020-01-01,Persons
3835931,Both sexes,25 to 29 years,42.8,2020-01-01,Persons
3835932,Both sexes,30 to 34 years,41.6,2020-01-01,Persons
3835933,Both sexes,35 to 39 years,44.6,2020-01-01,Persons
3835934,Both sexes,40 to 44 years,46.6,2020-01-01,Persons
3835935,Both sexes,45 to 49 years,52.6,2020-01-01,Persons
3835936,Both sexes,50 to 54 years,48.9,2020-01-01,Persons
3835937,Both sexes,55 to 59 years,61.0,2020-01-01,Persons
3835938,Both sexes,60 to 64 years,58.4,2020-01-01,Persons
3835939,Both sexes,65 years and over,158.0,2020-01-01,Persons
3835940,Both sexes,65 to 69 years,51.5,2020-01-01,Persons
3835941,Both sexes,70 years and over,106.5,2020-01-01,Persons
3835942,Males,15 years and over,310.6,2020-01-01,Persons
3835943,Males,15 to 24 years,41.5,2020-01-01,Persons
3835944,Males,25 years and over,269.0,2020-01-01,Persons
3835945,Males,25 to 44 years,87.3,2020-01-01,Persons
3835946,Males,45 to 64 years,107.5,2020-01-01,Persons
3835947,Males,45 years and over,181.8,2020-01-01,Persons
3835948,Males,25 to 54 years,136.6,2020-01-01,Persons
3835949,Males,55 years and over,132.4,2020-01-01,Persons
3835950,Males,15 to 64 years,236.3,2020-01-01,Persons
3835951,Males,15 to 19 years,20.2,2020-01-01,Persons
3835952,Males,20 to 24 years,21.3,2020-01-01,Persons
3835953,Males,25 to 29 years,21.4,2020-01-01,Persons
3835954,Males,30 to 34 years,20.7,2020-01-01,Persons
3835955,Males,35 to 39 years,21.7,2020-01-01,Persons
3835956,Males,40 to 44 years,23.4,2020-01-01,Persons
3835957,Males,45 to 49 years,23.3,2020-01-01,Persons
3835958,Males,50 to 54 years,26.0,2020-01-01,Persons
3835959,Males,55 to 59 years,29.6,2020-01-01,Persons
3835960,Males,60 to 64 years,28.6,2020-01-01,Persons
3835961,Males,65 years and over,74.2,2020-01-01,Persons
3835962,Males,65 to 69 years,25.0,2020-01-01,Persons
3835963,Males,70 years and over,49.2,2020-01-01,Persons
3835964,Females,15 years and over,324.1,2020-01-01,Persons
3835965,Females,15 to 24 years,38.6,2020-01-01,Persons
3835966,Females,25 years and over,285.5,2020-01-01,Persons
3835967,Females,25 to 44 years,88.3,2020-01-01,Persons
3835968,Females,45 to 64 years,113.4,2020-01-01,Persons
3835969,Females,45 years and over,197.1,2020-01-01,Persons
3835970,Females,25 to 54 years,140.6,2020-01-01,Persons
3835971,Females,55 years and over,144.9,2020-01-01,Persons
3835972,Females,15 to 64 years,240.3,2020-01-01,Persons
3835973,Females,15 to 19 years,19.1,2020-01-01,Persons
3835974,Females,20 to 24 years,19.6,2020-01-01,Persons
3835975,Females,25 to 29 years,21.4,2020-01-01,Persons
3835976,Females,30 to 34 years,20.8,2020-01-01,Persons
3835977,Females,35 to 39 years,22.9,2020-01-01,Persons
3835978,Females,40 to 44 years,23.2,2020-01-01,Persons
3835979,Females,45 to 49 years,29.4,2020-01-01,Persons
3835980,Females,50 to 54 years,22.9,2020-01-01,Persons
3835981,Females,55 to 59 years,31.4,2020-01-01,Persons
3835982,Females,60 to 64 years,29.8,2020-01-01,Persons
3835983,Females,65 years and over,83.7,2020-01-01,Persons
3835984,Females,65 to 69 years,26.4,2020-01-01,Persons
3835985,Females,70 years and over,57.3,2020-01-01,Persons
3835986,Both sexes,15 years and over,380.5,2020-01-01,Persons
3835987,Both sexes,15 to 24 years,47.5,2020-01-01,Persons
3835988,Both sexes,25 years and over,333.0,2020-01-01,Persons
3835989,Both sexes,25 to 44 years,152.0,2020-01-01,Persons
3835990,Both sexes,45 to 64 years,161.8,2020-01-01,Persons
3835991,Both sexes,45 years and over,181.0,2020-01-01,Persons
3835992,Both sexes,25 to 54 years,239.3,2020-01-01,Persons
3835993,Both sexes,55 years and over,93.7,2020-01-01,Persons
3835994,Both sexes,15 to 64 years,361.3,2020-01-01,Persons
3835995,Both sexes,15 to 19 years,17.4,2020-01-01,Persons
3835996,Both sexes,20 to 24 years,30.1,2020-01-01,Persons
3835997,Both sexes,25 to 29 years,36.2,2020-01-01,Persons
3835998,Both sexes,30 to 34 years,36.6,2020-01-01,Persons
3835999,Both sexes,35 to 39 years,39.2,2020-01-01,Persons
3836000,Both sexes,40 to 44 years,40.0,2020-01-01,Persons
3836001,Both sexes,45 to 49 years,46.5,2020-01-01,Persons
3836002,Both sexes,50 to 54 years,40.9,2020-01-01,Persons
3836003,Both sexes,55 to 59 years,44.6,2020-01-01,Persons
3836004,Both sexes,60 to 64 years,29.9,2020-01-01,Persons
3836005,Both sexes,65 years and over,19.2,2020-01-01,Persons
3836006,Both sexes,65 to 69 years,11.4,2020-01-01,Persons
3836007,Both sexes,70 years and over,7.8,2020-01-01,Persons
3836008,Males,15 years and over,197.4,2020-01-01,Persons
3836009,Males,15 to 24 years,26.6,2020-01-01,Persons
3836010,Males,25 years and over,170.7,2020-01-01,Persons
3836011,Males,25 to 44 years,77.7,2020-01-01,Persons
3836012,Males,45 to 64 years,81.4,2020-01-01,Persons
3836013,Males,45 years and over,93.0,2020-01-01,Persons
3836014,Males,25 to 54 years,121.5,2020-01-01,Persons
3836015,Males,55 years and over,49.2,2020-01-01,Persons
3836016,Males,15 to 64 years,185.7,2020-01-01,Persons
3836017,Males,15 to 19 years,9.2,2020-01-01,Persons
3836018,Males,20 to 24 years,17.5,2020-01-01,Persons
3836019,Males,25 to 29 years,18.3,2020-01-01,Persons
3836020,Males,30 to 34 years,19.4,2020-01-01,Persons
3836021,Males,35 to 39 years,19.2,2020-01-01,Persons
3836022,Males,40 to 44 years,20.9,2020-01-01,Persons
3836023,Males,45 to 49 years,21.5,2020-01-01,Persons
3836024,Males,50 to 54 years,22.3,2020-01-01,Persons
3836025,Males,55 to 59 years,22.4,2020-01-01,Persons
3836026,Males,60 to 64 years,15.1,2020-01-01,Persons
3836027,Males,65 years and over,11.7,2020-01-01,Persons
3836028,Males,65 to 69 years,6.5,2020-01-01,Persons
3836029,Males,70 years and over,5.2,2020-01-01,Persons
3836030,Females,15 years and over,183.2,2020-01-01,Persons
3836031,Females,15 to 24 years,20.9,2020-01-01,Persons
3836032,Females,25 years and over,162.3,2020-01-01,Persons
3836033,Females,25 to 44 years,74.3,2020-01-01,Persons
3836034,Females,45 to 64 years,80.5,2020-01-01,Persons
3836035,Females,45 years and over,88.0,2020-01-01,Persons
3836036,Females,25 to 54 years,117.8,2020-01-01,Persons
3836037,Females,55 years and over,44.5,2020-01-01,Persons
3836038,Females,15 to 64 years,175.6,2020-01-01,Persons
3836039,Females,15 to 19 years,8.2,2020-01-01,Persons
3836040,Females,20 to 24 years,12.7,2020-01-01,Persons
3836041,Females,25 to 29 years,17.9,2020-01-01,Persons
3836042,Females,30 to 34 years,17.2,2020-01-01,Persons
3836043,Females,35 to 39 years,20.0,2020-01-01,Persons
3836044,Females,40 to 44 years,19.1,2020-01-01,Persons
3836045,Females,45 to 49 years,24.9,2020-01-01,Persons
3836046,Females,50 to 54 years,18.6,2020-01-01,Persons
3836047,Females,55 to 59 years,22.2,2020-01-01,Persons
3836048,Females,60 to 64 years,14.7,2020-01-01,Persons
3836049,Females,65 years and over,7.6,2020-01-01,Persons
3836050,Females,65 to 69 years,5.0,2020-01-01,Persons
3836051,Females,70 years and over,2.6,2020-01-01,Persons
3836052,Both sexes,15 years and over,345.8,2020-01-01,Persons
3836053,Both sexes,15 to 24 years,42.0,2020-01-01,Persons
3836054,Both sexes,25 years and over,303.8,2020-01-01,Persons
3836055,Both sexes,25 to 44 years,138.8,2020-01-01,Persons
3836056,Both sexes,45 to 64 years,147.8,2020-01-01,Persons
3836057,Both sexes,45 years and over,165.1,2020-01-01,Persons
3836058,Both sexes,25 to 54 years,219.6,2020-01-01,Persons
3836059,Both sexes,55 years and over,84.3,2020-01-01,Persons
3836060,Both sexes,15 to 64 years,328.6,2020-01-01,Persons
3836061,Both sexes,15 to 19 years,15.5,2020-01-01,Persons
3836062,Both sexes,20 to 24 years,26.4,2020-01-01,Persons
3836063,Both sexes,25 to 29 years,32.0,2020-01-01,Persons
3836064,Both sexes,30 to 34 years,32.7,2020-01-01,Persons
3836065,Both sexes,35 to 39 years,35.8,2020-01-01,Persons
3836066,Both sexes,40 to 44 years,38.2,2020-01-01,Persons
3836067,Both sexes,45 to 49 years,43.3,2020-01-01,Persons
3836068,Both sexes,50 to 54 years,37.5,2020-01-01,Persons
3836069,Both sexes,55 to 59 years,40.5,2020-01-01,Persons
3836070,Both sexes,60 to 64 years,26.5,2020-01-01,Persons
3836071,Both sexes,65 years and over,17.3,2020-01-01,Persons
3836072,Both sexes,65 to 69 years,9.6,2020-01-01,Persons
3836073,Both sexes,70 years and over,7.6,2020-01-01,Persons
3836074,Males,15 years and over,173.5,2020-01-01,Persons
3836075,Males,15 to 24 years,22.5,2020-01-01,Persons
3836076,Males,25 years and over,151.0,2020-01-01,Persons
3836077,Males,25 to 44 years,68.5,2020-01-01,Persons
3836078,Males,45 to 64 years,72.2,2020-01-01,Persons
3836079,Males,45 years and over,82.5,2020-01-01,Persons
3836080,Males,25 to 54 years,108.5,2020-01-01,Persons
3836081,Males,55 years and over,42.5,2020-01-01,Persons
3836082,Males,15 to 64 years,163.2,2020-01-01,Persons
3836083,Males,15 to 19 years,8.2,2020-01-01,Persons
3836084,Males,20 to 24 years,14.3,2020-01-01,Persons
3836085,Males,25 to 29 years,15.1,2020-01-01,Persons
3836086,Males,30 to 34 years,16.4,2020-01-01,Persons
3836087,Males,35 to 39 years,17.1,2020-01-01,Persons
3836088,Males,40 to 44 years,19.8,2020-01-01,Persons
3836089,Males,45 to 49 years,19.9,2020-01-01,Persons
3836090,Males,50 to 54 years,20.1,2020-01-01,Persons
3836091,Males,55 to 59 years,19.4,2020-01-01,Persons
3836092,Males,60 to 64 years,12.8,2020-01-01,Persons
3836093,Males,65 years and over,10.3,2020-01-01,Persons
3836094,Males,65 to 69 years,5.3,2020-01-01,Persons
3836095,Males,70 years and over,5.0,2020-01-01,Persons
3836096,Females,15 years and over,172.3,2020-01-01,Persons
3836097,Females,15 to 24 years,19.4,2020-01-01,Persons
3836098,Females,25 years and over,152.9,2020-01-01,Persons
3836099,Females,25 to 44 years,70.3,2020-01-01,Persons
3836100,Females,45 to 64 years,75.6,2020-01-01,Persons
3836101,Females,45 years and over,82.6,2020-01-01,Persons
3836102,Females,25 to 54 years,111.1,2020-01-01,Persons
3836103,Females,55 years and over,41.8,2020-01-01,Persons
3836104,Females,15 to 64 years,165.3,2020-01-01,Persons
3836105,Females,15 to 19 years,7.3,2020-01-01,Persons
3836106,Females,20 to 24 years,12.1,2020-01-01,Persons
3836107,Females,25 to 29 years,17.0,2020-01-01,Persons
3836108,Females,30 to 34 years,16.3,2020-01-01,Persons
3836109,Females,35 to 39 years,18.7,2020-01-01,Persons
3836110,Females,40 to 44 years,18.3,2020-01-01,Persons
3836111,Females,45 to 49 years,23.4,2020-01-01,Persons
3836112,Females,50 to 54 years,17.4,2020-01-01,Persons
3836113,Females,55 to 59 years,21.0,2020-01-01,Persons
3836114,Females,60 to 64 years,13.8,2020-01-01,Persons
3836115,Females,65 years and over,7.0,2020-01-01,Persons
3836116,Females,65 to 69 years,4.4,2020-01-01,Persons
3836117,Females,70 years and over,2.6,2020-01-01,Persons
3836118,Both sexes,15 years and over,292.9,2020-01-01,Persons
3836119,Both sexes,15 to 24 years,23.9,2020-01-01,Persons
3836120,Both sexes,25 years and over,269.0,2020-01-01,Persons
3836121,Both sexes,25 to 44 years,128.0,2020-01-01,Persons
3836122,Both sexes,45 to 64 years,130.8,2020-01-01,Persons
3836123,Both sexes,45 years and over,140.9,2020-01-01,Persons
3836124,Both sexes,25 to 54 years,202.3,2020-01-01,Persons
3836125,Both sexes,55 years and over,66.6,2020-01-01,Persons
3836126,Both sexes,15 to 64 years,282.8,2020-01-01,Persons
3836127,Both sexes,15 to 19 years,3.7,2020-01-01,Persons
3836128,Both sexes,20 to 24 years,20.2,2020-01-01,Persons
3836129,Both sexes,25 to 29 years,28.9,2020-01-01,Persons
3836130,Both sexes,30 to 34 years,29.3,2020-01-01,Persons
3836131,Both sexes,35 to 39 years,34.2,2020-01-01,Persons
3836132,Both sexes,40 to 44 years,35.6,2020-01-01,Persons
3836133,Both sexes,45 to 49 years,39.2,2020-01-01,Persons
3836134,Both sexes,50 to 54 years,35.1,2020-01-01,Persons
3836135,Both sexes,55 to 59 years,35.3,2020-01-01,Persons
3836136,Both sexes,60 to 64 years,21.3,2020-01-01,Persons
3836137,Both sexes,65 years and over,10.1,2020-01-01,Persons
3836138,Both sexes,65 to 69 years,5.8,2020-01-01,Persons
3836139,Both sexes,70 years and over,4.3,2020-01-01,Persons
3836140,Males,15 years and over,154.2,2020-01-01,Persons
3836141,Males,15 to 24 years,14.3,2020-01-01,Persons
